name,latitude,longitude,organization,date_type,date,time_start,time_end,speed,density,volume,capacity,v/c
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,7:00:00,8:00:00,51,202,2916,3600,0.81
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,8:00:00,9:00:00,34,149,3985,3600,1.11
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,9:00:00,10:00:00,31,148,3905,3600,1.08
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,10:00:00,11:00:00,32,146,3957,3600,1.10
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,11:00:00,12:00:00,29,118,2066,3600,0.57
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,12:00:00,13:00:00,38,75,985,3600,0.27
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,13:00:00,14:00:00,31,145,3952,3600,1.10
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,14:00:00,15:00:00,31,145,3871,3600,1.08
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,15:00:00,16:00:00,31,141,3804,3600,1.06
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,16:00:00,17:00:00,30,202,3207,3600,0.89
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,17:00:00,18:00:00,29,201,3941,3600,1.09
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,7/9/2022,18:00:00,19:00:00,31,102,733,3600,0.20
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,5:00:00,6:00:00,54,57,836,3600,0.23
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,6:00:00,7:00:00,38,188,2423,3600,0.67
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,7:00:00,8:00:00,29,202,5272,3600,1.46
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,8:00:00,9:00:00,36,144,3170,3600,0.88
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,9:00:00,10:00:00,32,139,3108,3600,0.86
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,10:00:00,11:00:00,34,137,3144,3600,0.87
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,11:00:00,12:00:00,30,191,2951,3600,0.82
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,12:00:00,13:00:00,27,192,3700,3600,1.03
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,13:00:00,14:00:00,31,141,3068,3600,0.85
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,14:00:00,15:00:00,32,140,3051,3600,0.85
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,15:00:00,16:00:00,34,141,3082,3600,0.86
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,16:00:00,17:00:00,31,154,4095,3600,1.14
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,17:00:00,18:00:00,22,172,3220,3600,0.89
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,8/9/2022,18:00:00,19:00:00,23,143,3696,3600,1.03
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,5:00:00,6:00:00,42,62,1022,3600,0.28
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,6:00:00,7:00:00,30,201,3313,3600,0.92
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,7:00:00,8:00:00,28,201,6086,3600,1.69
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,8:00:00,9:00:00,31,116,2039,3600,0.57
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,9:00:00,10:00:00,26,114,1827,3600,0.51
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,10:00:00,11:00:00,27,113,1919,3600,0.53
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,11:00:00,12:00:00,29,174,3862,3600,1.07
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,12:00:00,13:00:00,53,188,3141,3600,0.87
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,13:00:00,14:00:00,28,116,1856,3600,0.52
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,14:00:00,15:00:00,29,118,1901,3600,0.53
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,15:00:00,16:00:00,27,117,1917,3600,0.53
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,16:00:00,17:00:00,31,69,2455,3600,0.68
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,17:00:00,18:00:00,37,146,4893,3600,1.36
PER-13-031  4 - อ้อมใหญ่ -นครชัยศรี IN,13.71173,100.2645,doh,working,9/9/2022,18:00:00,19:00:00,26,151,2290,3600,0.64
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,5:00:00,6:00:00,32,58,745,2700,0.28
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,6:00:00,7:00:00,23,174,2204,2700,0.82
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,7:00:00,8:00:00,18,202,5167,2700,1.91
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,8:00:00,9:00:00,26,185,2644,2700,0.98
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,9:00:00,10:00:00,25,183,2569,2700,0.95
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,10:00:00,11:00:00,26,174,2587,2700,0.96
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,11:00:00,12:00:00,21,201,2583,2700,0.96
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,12:00:00,13:00:00,18,200,2931,2700,1.09
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,13:00:00,14:00:00,21,184,2553,2700,0.95
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,14:00:00,15:00:00,22,182,2574,2700,0.95
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,15:00:00,16:00:00,25,179,2427,2700,0.90
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,16:00:00,17:00:00,23,202,3547,2700,1.31
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,17:00:00,18:00:00,23,201,5558,2700,2.06
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,5/9/2022,18:00:00,19:00:00,21,136,2969,2700,1.10
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,5:00:00,6:00:00,48,36,566,2700,0.21
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,6:00:00,7:00:00,34,113,1666,2700,0.62
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,7:00:00,8:00:00,17,202,4594,2700,1.70
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,8:00:00,9:00:00,22,201,3210,2700,1.19
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,9:00:00,10:00:00,20,202,3175,2700,1.18
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,10:00:00,11:00:00,17,202,3157,2700,1.17
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,11:00:00,12:00:00,35,190,1694,2700,0.63
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,12:00:00,13:00:00,19,197,2778,2700,1.03
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,13:00:00,14:00:00,17,201,3022,2700,1.12
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,14:00:00,15:00:00,19,201,3049,2700,1.13
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,15:00:00,16:00:00,20,202,3122,2700,1.16
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,16:00:00,17:00:00,18,201,2978,2700,1.10
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,17:00:00,18:00:00,14,202,5552,2700,2.06
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,6/9/2022,18:00:00,19:00:00,15,197,3941,2700,1.46
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,5:00:00,6:00:00,62,18,267,2700,0.10
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,6:00:00,7:00:00,44,51,761,2700,0.28
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,7:00:00,8:00:00,13,202,5179,2700,1.92
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,8:00:00,9:00:00,14,202,3512,2700,1.30
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,9:00:00,10:00:00,9,202,3531,2700,1.31
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,10:00:00,11:00:00,13,202,3484,2700,1.29
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,11:00:00,12:00:00,26,202,2448,2700,0.91
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,12:00:00,13:00:00,29,201,2969,2700,1.10
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,13:00:00,14:00:00,12,201,3424,2700,1.27
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,14:00:00,15:00:00,9,201,3461,2700,1.28
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,15:00:00,16:00:00,11,202,3393,2700,1.26
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,16:00:00,17:00:00,19,202,1916,2700,0.71
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,17:00:00,18:00:00,13,202,3526,2700,1.31
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,7/9/2022,18:00:00,19:00:00,30,184,4623,2700,1.71
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,5:00:00,6:00:00,39,24,609,2700,0.23
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,6:00:00,7:00:00,28,67,1848,2700,0.68
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,7:00:00,8:00:00,21,202,4652,2700,1.72
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,8:00:00,9:00:00,19,202,3738,2700,1.38
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,9:00:00,10:00:00,18,201,3601,2700,1.33
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,10:00:00,11:00:00,13,201,3771,2700,1.40
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,11:00:00,12:00:00,48,201,2041,2700,0.76
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,12:00:00,13:00:00,46,202,3028,2700,1.12
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,13:00:00,14:00:00,16,201,3640,2700,1.35
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,14:00:00,15:00:00,14,201,3480,2700,1.29
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,15:00:00,16:00:00,16,202,3604,2700,1.33
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,16:00:00,17:00:00,21,201,5181,2700,1.92
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,17:00:00,18:00:00,24,202,4984,2700,1.85
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,8/9/2022,18:00:00,19:00:00,17,95,2956,2700,1.09
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,5:00:00,6:00:00,24,60,544,2700,0.20
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,6:00:00,7:00:00,17,181,1512,2700,0.56
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,7:00:00,8:00:00,20,202,4113,2700,1.52
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,8:00:00,9:00:00,18,201,3740,2700,1.39
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,9:00:00,10:00:00,14,201,3645,2700,1.35
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,10:00:00,11:00:00,15,201,3641,2700,1.35
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,11:00:00,12:00:00,26,201,3902,2700,1.45
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,12:00:00,13:00:00,19,201,3337,2700,1.24
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,13:00:00,14:00:00,17,202,3640,2700,1.35
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,14:00:00,15:00:00,14,201,3586,2700,1.33
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,15:00:00,16:00:00,14,202,3587,2700,1.33
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,16:00:00,17:00:00,19,202,4398,2700,1.63
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,17:00:00,18:00:00,34,121,2626,2700,0.97
PER-3-004 ถ.เพชรเกษม อ้อมใหญ่,13.708,100.2841,doh,working,9/9/2022,18:00:00,19:00:00,32,115,2085,2700,0.77
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,5:00:00,6:00:00,25,32,570,2700,0.21
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,6:00:00,7:00:00,18,98,1663,2700,0.62
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,7:00:00,8:00:00,24,201,4033,2700,1.49
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,8:00:00,9:00:00,22,85,1417,2700,0.52
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,9:00:00,10:00:00,21,84,1307,2700,0.48
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,10:00:00,11:00:00,18,78,1302,2700,0.48
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,11:00:00,12:00:00,28,202,4334,2700,1.61
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,12:00:00,13:00:00,47,161,1418,2700,0.53
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,13:00:00,14:00:00,19,83,1283,2700,0.48
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,14:00:00,15:00:00,19,84,1333,2700,0.49
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,15:00:00,16:00:00,18,80,1299,2700,0.48
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,16:00:00,17:00:00,64,176,3516,2700,1.30
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,17:00:00,18:00:00,42,202,5294,2700,1.96
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,6/9/2022,18:00:00,19:00:00,21,118,2541,2700,0.94
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,7/9/2022,5:00:00,6:00:00,25,31,534,2700,0.20
PER-10-023 3091 - อ.กระทุ่มแบน จ.สมุทรสาคร,13.634921,100.296815,doh,working,7/9/2022,6:00:00,7:00:00,18,98,1652,2700,0.61
