ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
2219,300,หนองมะค่า - ศรีเทพน้อย,61+425,511 ,232 ,0 ,0 ,0 ,620 ,36 ,33 ,26 ,25 ,1483 ,8.67 ,24 ,583 ,ขท.เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2219,300,หนองมะค่า - ศรีเทพน้อย,77+478,429 ,185 ,0 ,0 ,0 ,593 ,64 ,37 ,31 ,40 ,1379 ,12.20 ,39 ,445 ,ขท.เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2220,100,กลางดง - วัดเทพพิทักษ์ปุณณาราม,1+000,1416 ,1150 ,292 ,271 ,149 ,1167 ,859 ,692 ,119 ,0 ,6115 ,32.88 ,207 ,1034 ,ขท.นครราชสีมาที่ 2,นครราชสีมา
2222,100,โขงเจียม - สะพือ,20+000,638 ,583 ,34 ,4 ,0 ,251 ,78 ,34 ,27 ,6 ,1655 ,12.22 ,13 ,439 ,ขท.อุบลราชธานีที่ 2,อุบลราชธานี
2224,100,มวกเหล็ก - กลุ่มพระบาท,2+100,3313 ,3144 ,111 ,101 ,103 ,3303 ,222 ,202 ,233 ,174 ,10906 ,9.28 ,30 ,2540 ,ขท.สระบุรี,สระบุรี
2224,100,มวกเหล็ก - กลุ่มพระบาท,10+987,3174 ,2542 ,109 ,97 ,76 ,2443 ,163 ,109 ,56 ,55 ,8824 ,6.50 ,63 ,2585 ,ขท.สระบุรี,สระบุรี
2224,200,กลุ่มพระบาท - ซับน้อยเหนือ,30+687,1444 ,1100 ,29 ,22 ,6 ,882 ,219 ,47 ,33 ,26 ,3808 ,9.27 ,2 ,994 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),สระบุรี
2226,100,วังหิน - หนองนางดำ,5+000,2347 ,577 ,6 ,17 ,36 ,2244 ,205 ,233 ,223 ,204 ,6092 ,15.45 ,23 ,1508 ,ขท.นครราชสีมาที่ 1,นครราชสีมา
2226,100,วังหิน - หนองนางดำ,35+855,1451 ,476 ,10 ,9 ,20 ,3195 ,169 ,185 ,244 ,241 ,6000 ,15.35 ,17 ,1890 ,ขท.นครราชสีมาที่ 1,นครราชสีมา
2226,201,หนองนางดำ - หนองขมาร,61+000,749 ,140 ,11 ,5 ,11 ,1916 ,171 ,87 ,156 ,136 ,3382 ,15.39 ,0 ,1110 ,ขท.บุรีรัมย์,บุรีรัมย์
2226,202,หนองขมาร - สตึก,77+755,454 ,123 ,13 ,4 ,9 ,2124 ,116 ,47 ,35 ,25 ,2950 ,10.10 ,67 ,1651 ,ขท.บุรีรัมย์,บุรีรัมย์
2229,100,กุดเรือคำ - บ้านม่วง,12+000,866 ,819 ,20 ,12 ,15 ,1361 ,105 ,86 ,61 ,41 ,3386 ,9.29 ,17 ,1017 ,ขท.บึงกาฬ,สกลนคร
2230,100,เหล่าอุดม - บ้านปัก,3+000,968 ,455 ,187 ,174 ,180 ,1678 ,210 ,234 ,183 ,144 ,4413 ,30.12 ,142 ,811 ,ขท.อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2230,200,บ้านปัก - เฝ้าไร่,24+000,2296 ,1212 ,93 ,38 ,12 ,770 ,86 ,63 ,40 ,21 ,4631 ,6.40 ,30 ,1365 ,ขท.หนองคาย,หนองคาย
2231,200,ท่าไฮ - กุงเก่า,8+800,148 ,60 ,27 ,30 ,34 ,1829 ,36 ,35 ,32 ,34 ,2265 ,9.40 ,22 ,1456 ,ขท.กาฬสินธุ์,กาฬสินธุ์
2232,100,หนองผือ - นาไฮ,22+700,2034 ,338 ,145 ,76 ,60 ,1446 ,73 ,81 ,73 ,73 ,4399 ,9.87 ,32 ,1635 ,ขท.อำนาจเจริญ,อุบลราชธานี
2232,100,หนองผือ - นาไฮ,23+775,2202 ,333 ,50 ,61 ,44 ,1762 ,54 ,46 ,55 ,51 ,4658 ,6.19 ,24 ,1593 ,ขท.อำนาจเจริญ,อุบลราชธานี
2233,100,พล - ท่านางแนว,7+000,837 ,336 ,5 ,0 ,1 ,1401 ,65 ,18 ,28 ,1 ,2692 ,4.46 ,3 ,936 ,ขท.ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
2233,100,พล - ท่านางแนว,27+000,494 ,373 ,9 ,1 ,14 ,865 ,57 ,50 ,36 ,22 ,1921 ,9.78 ,12 ,664 ,ขท.ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
2235,100,หนองสาหร่าย - หนองสองห้อง,13+300,3144 ,1886 ,233 ,205 ,180 ,1333 ,634 ,370 ,134 ,105 ,8224 ,24.98 ,54 ,1295 ,ขท.นครราชสีมาที่ 2,นครราชสีมา
2236,100,สำโรงเกียรติ - ช่องพระพลัย,0+500,1017 ,201 ,0 ,0 ,0 ,145 ,60 ,21 ,13 ,1 ,1458 ,6.08 ,11 ,958 ,ขท.ศรีสะเกษที่ 2,ศรีสะเกษ
2239,100,บ้านต้อง - ศรีธาตุ,20+000,687 ,489 ,20 ,12 ,10 ,1680 ,117 ,67 ,76 ,58 ,3216 ,9.78 ,27 ,848 ,ขท.อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2242,100,บุ่งเขียว - เขมราฐ,0+400,2089 ,1054 ,85 ,68 ,33 ,1652 ,117 ,107 ,137 ,114 ,5456 ,10.72 ,34 ,1789 ,ขท.อำนาจเจริญ,อุบลราชธานี
2243,101,บัวชุม - สี่แยกบัวชุม,4+000,327 ,91 ,42 ,5 ,6 ,377 ,90 ,72 ,22 ,8 ,1040 ,23.06 ,22 ,527 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2243,102,สี่แยกบัวชุม - โป่งเกตุ,28+000,1428 ,304 ,51 ,7 ,6 ,131 ,434 ,222 ,97 ,43 ,2723 ,30.80 ,39 ,791 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2243,200,อีเหลอ - ปากช่อง,68+138,2516 ,2135 ,259 ,239 ,243 ,787 ,273 ,73 ,67 ,59 ,6651 ,15.50 ,27 ,1172 ,ขท.นครราชสีมาที่ 2,นครราชสีมา
2244,100,มอดินแดง - ศรีเทพน้อย,1+500,109 ,81 ,11 ,14 ,19 ,459 ,28 ,31 ,29 ,17 ,798 ,17.69 ,39 ,345 ,ขท.เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2245,100,นาตะกรุด - หนองบัวเริง,2+000,147 ,79 ,1 ,1 ,1 ,390 ,22 ,26 ,21 ,15 ,703 ,11.28 ,26 ,304 ,ขท.เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2246,100,บ่อตะครอง - โคกสำราญ,2+000,1057 ,170 ,7 ,14 ,2 ,1395 ,92 ,58 ,66 ,32 ,2893 ,8.58 ,28 ,1191 ,ขท.ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
2246,201,โคกสำราญ - โคกสี,34+631,863 ,308 ,29 ,38 ,8 ,262 ,183 ,98 ,68 ,76 ,1933 ,23.00 ,23 ,764 ,ขท.นครราชสีมาที่ 1,นครราชสีมา
2247,101,จงโก - ลำสมพุง,0+147,680 ,116 ,14 ,0 ,0 ,192 ,120 ,90 ,59 ,18 ,1289 ,22.74 ,0 ,334 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2247,101,จงโก - ลำสมพุง,24+247,308 ,82 ,4 ,0 ,0 ,151 ,59 ,31 ,20 ,11 ,666 ,24.08 ,2 ,284 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2247,102,ลำสมพุง - ป่าไผ่,37+037,1874 ,1652 ,19 ,7 ,6 ,934 ,218 ,165 ,67 ,46 ,4988 ,8.96 ,1 ,817 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),สระบุรี
2247,200,ป่าไผ่ - ปากช่อง,64+037,4007 ,2274 ,335 ,305 ,277 ,1054 ,325 ,112 ,88 ,42 ,8819 ,11.97 ,35 ,2185 ,ขท.นครราชสีมาที่ 2,นครราชสีมา
2248,101,ภูมิซรอล - บ้านด่าน,2+000,1208 ,673 ,23 ,13 ,0 ,979 ,271 ,164 ,253 ,121 ,3705 ,24.13 ,24 ,967 ,ขท.ศรีสะเกษที่ 2,ศรีสะเกษ
2248,102,บ้านด่าน - ซำหวาย,20+147,1004 ,835 ,34 ,34 ,40 ,1092 ,1081 ,1065 ,994 ,998 ,7177 ,58.40 ,18 ,699 ,ขท.ศรีสะเกษที่ 2,อุบลราชธานี
2248,102,บ้านด่าน - ซำหวาย,34+262,1216 ,1272 ,27 ,29 ,26 ,1349 ,1222 ,1283 ,1295 ,1191 ,8910 ,55.50 ,31 ,852 ,ขท.ศรีสะเกษที่ 2,อุบลราชธานี
2248,102,บ้านด่าน - ซำหวาย,36+500,535 ,532 ,40 ,29 ,19 ,421 ,32 ,33 ,31 ,26 ,1698 ,9.07 ,16 ,397 ,ขท.ศรีสะเกษที่ 2,อุบลราชธานี
2248,200,ซำหวาย - บุณฑริก,72+015,991 ,730 ,25 ,21 ,19 ,3542 ,731 ,22 ,22 ,22 ,6125 ,13.82 ,29 ,2817 ,ขท.อุบลราชธานีที่ 2,อุบลราชธานี
2248,200,ซำหวาย - บุณฑริก,101+762,1096 ,996 ,26 ,26 ,21 ,2093 ,609 ,28 ,25 ,25 ,4945 ,15.07 ,31 ,1851 ,ขท.อุบลราชธานีที่ 2,อุบลราชธานี
2249,101,ไร่ทาม - วังแคน,11+200,5281 ,1761 ,60 ,8 ,12 ,1172 ,7 ,9 ,7 ,6 ,8323 ,0.49 ,38 ,3553 ,ขท.เลยที่ 1,เลย
2250,100,ห้วยทรายคำ - หนองคัน,0+500,1246 ,101 ,3 ,0 ,0 ,278 ,53 ,23 ,11 ,5 ,1720 ,5.89 ,4 ,854 ,ขท.เลยที่ 1,เลย
2252,100,ปทุมราชวงศา - กุดข้าวปุ้น,8+000,1889 ,937 ,84 ,70 ,76 ,863 ,65 ,58 ,73 ,56 ,4171 ,9.55 ,55 ,1686 ,ขท.อำนาจเจริญ,อำนาจเจริญ
2253,100,คำพิมูล - คำม่วง,3+000,3087 ,2400 ,66 ,81 ,73 ,2411 ,1278 ,996 ,845 ,272 ,11509 ,32.00 ,32 ,2787 ,ขท.กาฬสินธุ์,กาฬสินธุ์
2255,100,นาข่า - สุมเส้า,9+500,1026 ,346 ,34 ,10 ,29 ,1750 ,209 ,134 ,81 ,56 ,3675 ,12.38 ,23 ,758 ,ขท.อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2256,101,ถนนโค้ง - หนองน้ำใส,4+502,3507 ,1655 ,16 ,16 ,43 ,789 ,395 ,310 ,211 ,161 ,7103 ,14.91 ,4 ,707 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2256,102,หนองน้ำใส - ปางโก,25+400,3274 ,85 ,9 ,21 ,22 ,319 ,213 ,209 ,154 ,119 ,4425 ,14.30 ,4 ,374 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2256,200,ปางโก - กุดม่วง,63+500,3534 ,301 ,34 ,0 ,11 ,51 ,124 ,182 ,241 ,215 ,4693 ,17.34 ,6 ,449 ,ขท.นครราชสีมาที่ 2,นครราชสีมา
2256,200,ปางโก - กุดม่วง,65+305,1513 ,1405 ,49 ,48 ,64 ,479 ,75 ,542 ,564 ,512 ,5251 ,35.51 ,20 ,1152 ,ขท.นครราชสีมาที่ 2,นครราชสีมา
2258,100,สะเดาะพง - เสลี่ยงแห้ง2,1+700,714 ,674 ,0 ,0 ,0 ,1107 ,72 ,36 ,0 ,0 ,2603 ,4.75 ,0 ,791 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2259,100,เสลภูมิ - คำโพนสูง,13+500,2740 ,1929 ,94 ,77 ,90 ,2544 ,98 ,86 ,76 ,67 ,7801 ,6.43 ,38 ,2022 ,ขท.ยโสธร,ร้อยเอ็ด
2259,100,เสลภูมิ - คำโพนสูง,42+400,2843 ,1988 ,91 ,98 ,88 ,2657 ,106 ,87 ,74 ,66 ,8098 ,6.18 ,36 ,2091 ,ขท.ยโสธร,ร้อยเอ็ด
2260,100,ลำสนธิ - ซับลังกา,2+625,239 ,20 ,13 ,4 ,3 ,263 ,32 ,6 ,5 ,1 ,586 ,11.03 ,0 ,303 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2260,100,ลำสนธิ - ซับลังกา,12+700,141 ,156 ,13 ,0 ,9 ,158 ,52 ,7 ,7 ,8 ,551 ,18.65 ,17 ,197 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2260,100,ลำสนธิ - ซับลังกา,25+054,23 ,2 ,0 ,2 ,0 ,104 ,5 ,1 ,0 ,0 ,137 ,5.36 ,6 ,108 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2262,100,สำโรงทาบ - ม่วงหมาก,4+500,1070 ,303 ,8 ,9 ,0 ,1603 ,80 ,15 ,18 ,9 ,3115 ,4.30 ,19 ,1789 ,ขท.สุรินทร์,สุรินทร์
2263,100,อุดรธานี - บ้านเพีย,3+900,5171 ,2422 ,69 ,22 ,14 ,1354 ,211 ,87 ,66 ,60 ,9476 ,5.86 ,21 ,3787 ,ขท.อุดรธานีที่ 1,อุดรธานี
2263,201,บ้านเพีย - ทุ่งตาลเลียน,22+050,2962 ,2651 ,115 ,87 ,108 ,1134 ,841 ,680 ,513 ,484 ,9575 ,30.40 ,79 ,1670 ,ขท.หนองบัวลำภู,อุดรธานี
2266,100,ศรีเชียงใหม่ - ห้วยทอน,14+000,731 ,317 ,358 ,10 ,4 ,674 ,30 ,19 ,4 ,2 ,2149 ,3.50 ,27 ,507 ,ขท.หนองคาย,หนองคาย
2266,200,ห้วยทอน - กลางใหญ่,28+778,1518 ,330 ,1 ,14 ,19 ,259 ,148 ,158 ,182 ,129 ,2758 ,23.23 ,46 ,1094 ,ขท.อุดรธานีที่ 1,อุดรธานี
2267,101,โพนพิสัย - โนนต้อง,24+700,3053 ,1386 ,75 ,43 ,9 ,1007 ,98 ,88 ,79 ,59 ,5897 ,6.41 ,27 ,1424 ,ขท.หนองคาย,หนองคาย
2268,100,เชียงยืน - คำใหญ่,16+200,1023 ,806 ,27 ,21 ,19 ,917 ,100 ,29 ,18 ,18 ,2978 ,7.05 ,21 ,758 ,ขท.ขอนแก่นที่ 1,มหาสารคาม
2268,200,คำใหญ่ - ท่าคันโท,39+280,56 ,36 ,31 ,31 ,31 ,2545 ,33 ,28 ,30 ,27 ,2848 ,6.44 ,25 ,2060 ,ขท.กาฬสินธุ์,กาฬสินธุ์
2268,200,คำใหญ่ - ท่าคันโท,48+639,215 ,29 ,31 ,30 ,27 ,3252 ,45 ,27 ,29 ,26 ,3711 ,5.53 ,21 ,3151 ,ขท.กาฬสินธุ์,กาฬสินธุ์
2268,200,คำใหญ่ - ท่าคันโท,76+938,166 ,30 ,26 ,26 ,28 ,2354 ,37 ,25 ,26 ,27 ,2745 ,6.60 ,19 ,2143 ,ขท.กาฬสินธุ์,กาฬสินธุ์
2269,100,โนนใหม่ - หนองคู,2+500,861 ,484 ,0 ,0 ,0 ,1057 ,22 ,0 ,0 ,0 ,2424 ,1.02 ,12 ,763 ,ขท.ร้อยเอ็ด,ร้อยเอ็ด
2269,200,หนองคู - ดงบัง,22+050,2943 ,2571 ,75 ,69 ,53 ,3031 ,219 ,156 ,136 ,121 ,9374 ,8.21 ,48 ,2013 ,ขท.มหาสารคาม,มหาสารคาม
2270,100,มีชัย - ลำน้ำสงคราม,4+000,1023 ,209 ,147 ,178 ,126 ,1195 ,200 ,205 ,156 ,147 ,3586 ,27.90 ,137 ,632 ,ขท.อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2271,100,ปากน้ำ - เฉลียงลับ,1+000,1987 ,1575 ,36 ,15 ,16 ,969 ,543 ,368 ,243 ,202 ,5954 ,22.91 ,58 ,2914 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2272,100,หนองยายโต๊ะ - แยกท่ามะนาว,3+000,656 ,404 ,215 ,96 ,53 ,544 ,362 ,260 ,259 ,231 ,3080 ,38.85 ,35 ,600 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2273,100,บ้านหมาก - เขาแดง,1+000,3391 ,257 ,120 ,111 ,89 ,2970 ,177 ,159 ,118 ,64 ,7456 ,10.03 ,87 ,2378 ,ขท.สระบุรี,สระบุรี
2273,200,เขาแดง - สวนมะเดื่อ,4+200,1734 ,1815 ,75 ,13 ,6 ,900 ,158 ,111 ,101 ,78 ,4991 ,9.54 ,4 ,815 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),นครราชสีมา
2274,100,อีเหลอ - ปางหัวช้าง,2+500,752 ,626 ,289 ,264 ,243 ,849 ,466 ,68 ,22 ,23 ,3602 ,28.29 ,21 ,549 ,ขท.นครราชสีมาที่ 2,นครราชสีมา
2274,200,ปางหัวช้าง - คลองไทร,11+470,1160 ,641 ,1 ,0 ,0 ,221 ,21 ,11 ,6 ,4 ,2065 ,1.33 ,0 ,523 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),สระบุรี
2275,100,หนองบง - ซับลังกา,2+250,942 ,197 ,23 ,14 ,8 ,274 ,182 ,87 ,126 ,88 ,1941 ,29.20 ,15 ,648 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2275,201,ซับลังกา - แยกศรีเทพ,16+673,331 ,46 ,0 ,3 ,1 ,375 ,28 ,32 ,31 ,26 ,873 ,14.03 ,48 ,291 ,ขท.เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2275,202,แยกศรีเทพ - ซับบอน,47+638,1824 ,840 ,54 ,49 ,19 ,3271 ,132 ,173 ,66 ,64 ,6492 ,6.87 ,48 ,1212 ,ขท.เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2275,202,แยกศรีเทพ - ซับบอน,52+057,485 ,209 ,65 ,39 ,13 ,1305 ,158 ,125 ,134 ,108 ,2641 ,23.21 ,65 ,883 ,ขท.เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2275,203,หนองแดง - ห้วยไร่,79+500,1073 ,771 ,25 ,0 ,0 ,2377 ,53 ,60 ,36 ,32 ,4427 ,4.77 ,63 ,1620 ,ขท.เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2275,301,ห้วยไร่ - ห้วยใหญ่,114+848,1869 ,1390 ,46 ,11 ,7 ,792 ,462 ,390 ,309 ,237 ,5513 ,25.04 ,47 ,1799 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2275,301,ห้วยไร่ - ห้วยใหญ่,158+425,2160 ,1701 ,46 ,15 ,13 ,796 ,463 ,374 ,265 ,261 ,6094 ,22.90 ,22 ,1752 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2275,302,ห้วยใหญ่ - น้ำเดื่อ,161+500,1758 ,1381 ,27 ,25 ,1 ,1797 ,126 ,107 ,95 ,89 ,5406 ,8.01 ,99 ,1360 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2275,303,น้ำเดื่อ - น้ำดุก,191+750,273 ,178 ,0 ,0 ,0 ,1912 ,98 ,18 ,0 ,3 ,2482 ,5.39 ,24 ,1511 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2276,100,กุรุคุ - เรณูนคร,8+295,1313 ,688 ,58 ,53 ,66 ,3109 ,261 ,241 ,170 ,91 ,6050 ,12.75 ,274 ,3081 ,ขท.นครพนม,นครพนม
2276,100,กุรุคุ - เรณูนคร,28+983,1295 ,802 ,100 ,74 ,64 ,3127 ,173 ,160 ,125 ,147 ,6067 ,13.11 ,241 ,2899 ,ขท.นครพนม,นครพนม
2278,100,หัวนา - กกโอ,1+000,428 ,102 ,4 ,0 ,2 ,114 ,23 ,7 ,2 ,0 ,682 ,5.99 ,23 ,552 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2280,101,สนามชัย - เจริญศิลป์,4+800,1310 ,702 ,21 ,13 ,26 ,3170 ,202 ,142 ,236 ,150 ,5972 ,12.57 ,5 ,1347 ,ขท.สกลนครที่ 2 (สว่างแดนดิน),สกลนคร
2281,100,โคกคอน - ชัยยานนท์,0+500,936 ,176 ,41 ,45 ,10 ,1171 ,77 ,44 ,48 ,50 ,2598 ,12.06 ,38 ,790 ,ขท.สกลนครที่ 2 (สว่างแดนดิน),สกลนคร
2282,100,มะนาวหวาน - โป่งเกตุ,17+500,1652 ,1495 ,7 ,2 ,2 ,936 ,90 ,76 ,30 ,47 ,4337 ,4.57 ,4 ,865 ,ขท.ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
2283,100,สังขะ - บ้านด่าน,4+000,1204 ,370 ,7 ,4 ,0 ,411 ,134 ,51 ,52 ,24 ,2257 ,17.22 ,11 ,877 ,ขท.สุรินทร์,สุรินทร์
2285,100,ประทาย - ชุมพวง,2+750,1645 ,81 ,14 ,14 ,6 ,2756 ,186 ,203 ,376 ,433 ,5714 ,22.82 ,17 ,1197 ,ขท.นครราชสีมาที่ 1,นครราชสีมา
2287,100,ดงหลวง - สานแว้,3+835,1486 ,1261 ,250 ,207 ,204 ,2305 ,583 ,413 ,250 ,170 ,7129 ,26.22 ,164 ,2194 ,ขท.มุกดาหาร,มุกดาหาร
2287,100,ดงหลวง - สานแว้,43+335,647 ,849 ,173 ,136 ,130 ,1197 ,402 ,167 ,163 ,155 ,4019 ,29.03 ,190 ,885 ,ขท.มุกดาหาร,มุกดาหาร
2287,200,สานแว้ - กุดปลาค้าว,78+335,1829 ,1724 ,2 ,1 ,1 ,1534 ,281 ,145 ,89 ,70 ,5676 ,8.58 ,39 ,1422 ,ขท.สกลนครที่ 1,กาฬสินธุ์
2288,100,หนองยาว - ลำดวน,5+250,1380 ,144 ,70 ,14 ,11 ,186 ,89 ,36 ,20 ,9 ,1959 ,9.06 ,24 ,523 ,ขท.สุรินทร์,สุรินทร์
2289,100,บ้านโพน - ลำพันชาด,1+000,3330 ,2989 ,52 ,63 ,51 ,2442 ,2244 ,1602 ,1459 ,321 ,14553 ,39.33 ,36 ,3071 ,ขท.กาฬสินธุ์,กาฬสินธุ์
2289,200,ลำพันชาด - วังสามหมอ,23+553,675 ,430 ,27 ,25 ,33 ,1102 ,110 ,98 ,78 ,80 ,2658 ,16.95 ,14 ,810 ,ขท.อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2291,101,กุฉินารายณ์ - นาคู,0+200,3275 ,1743 ,0 ,0 ,0 ,5140 ,664 ,275 ,214 ,150 ,11461 ,13.32 ,93 ,2441 ,ขท.สกลนครที่ 1,กาฬสินธุ์
2291,101,กุฉินารายณ์ - นาคู,20+188,2000 ,1468 ,0 ,0 ,0 ,5342 ,296 ,119 ,72 ,32 ,9329 ,4.61 ,40 ,4499 ,ขท.สกลนครที่ 1,กาฬสินธุ์
2291,101,กุฉินารายณ์ - นาคู,25+000,1449 ,1032 ,7 ,3 ,2 ,2338 ,202 ,114 ,76 ,43 ,5266 ,9.23 ,49 ,1673 ,ขท.สกลนครที่ 1,กาฬสินธุ์
2291,102,นาคู - สร้างค้อ,34+000,234 ,74 ,0 ,8 ,1 ,863 ,54 ,12 ,9 ,25 ,1280 ,9.82 ,18 ,701 ,ขท.สกลนครที่ 1,กาฬสินธุ์
2292,100,ก้านเหลืองดง - โนนตูม,17+700,1296 ,465 ,55 ,11 ,18 ,3155 ,80 ,53 ,46 ,35 ,5214 ,4.88 ,33 ,2256 ,ขท.มุกดาหาร,มุกดาหาร
2294,100,แก่งไฮ - ห้วยติ้ว,6+600,300 ,194 ,89 ,77 ,62 ,147 ,78 ,67 ,46 ,61 ,1121 ,34.38 ,36 ,367 ,ขท.เลยที่ 2 (ด่านซ้าย),เลย
2296,100,ทางเข้าแก่งตะนะ,2+000,155 ,120 ,0 ,0 ,0 ,219 ,36 ,0 ,0 ,0 ,530 ,4.74 ,25 ,350 ,ขท.อุบลราชธานีที่ 2,อุบลราชธานี
2297,100,บ้านลาน - เปือยน้อย,1+175,610 ,620 ,2 ,1 ,0 ,1279 ,340 ,53 ,46 ,22 ,2973 ,18.15 ,4 ,832 ,ขท.ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
2298,100,แหลมทอง - สระมะค่า,0+500,1401 ,1395 ,450 ,322 ,270 ,799 ,522 ,339 ,250 ,217 ,5965 ,33.88 ,176 ,1501 ,ขท.นครราชสีมาที่ 3,นครราชสีมา
2300,100,หนองแหน - หนองเขื่อน,5+500,2414 ,2069 ,39 ,38 ,29 ,1452 ,1194 ,614 ,624 ,551 ,9024 ,33.69 ,25 ,1926 ,ขท.มหาสารคาม,มหาสารคาม
2301,100,หินตั้ง - หนองสองห้อง,5+000,1303 ,564 ,27 ,17 ,32 ,2911 ,281 ,293 ,222 ,112 ,5762 ,18.84 ,27 ,647 ,ขท.ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
2302,100,กอไผ่ - บุ่งน้ำเต้า,19+000,1010 ,941 ,0 ,0 ,0 ,869 ,0 ,0 ,0 ,0 ,2820 ,0.00 ,0 ,843 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2306,100,ห้วยมะเขือ - โจ๊ะโหวะ,0+500,914 ,70 ,26 ,0 ,0 ,493 ,67 ,15 ,0 ,1 ,1586 ,4.25 ,38 ,1205 ,ขท.เพชรบูรณ์ที่ 1,เพชรบูรณ์
2307,100,วานรนิวาส - บ้านเซือม,10+000,788 ,320 ,0 ,0 ,4 ,1791 ,103 ,53 ,44 ,28 ,3131 ,7.61 ,11 ,788 ,ขท.สกลนครที่ 2 (สว่างแดนดิน),สกลนคร
2308,100,บ้านขาม - บ้านเซือม,2+070,1028 ,98 ,22 ,0 ,4 ,111 ,42 ,5 ,7 ,4 ,1321 ,6.18 ,18 ,591 ,ขท.สกลนครที่ 2 (สว่างแดนดิน),สกลนคร
2310,100,สวนสัตว์นครราชสีมา - ท่าอ่าง,1+000,5703 ,5369 ,478 ,438 ,443 ,5700 ,843 ,692 ,583 ,562 ,20811 ,17.86 ,184 ,4087 ,ขท.นครราชสีมาที่ 3,นครราชสีมา
2312,100,หนองหาน - สุมเส้า,1+500,473 ,225 ,8 ,9 ,0 ,1523 ,116 ,60 ,41 ,25 ,2480 ,10.18 ,19 ,963 ,ขท.อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2312,100,หนองหาน - สุมเส้า,27+000,985 ,494 ,26 ,15 ,11 ,1953 ,139 ,76 ,70 ,25 ,3794 ,8.15 ,17 ,1164 ,ขท.อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2314,100,หนองวัวซอ - กุดจับ,2+000,555 ,135 ,26 ,1 ,2 ,1161 ,204 ,52 ,21 ,16 ,2173 ,14.64 ,8 ,1134 ,ขท.หนองบัวลำภู,อุดรธานี
